,energy demand post building upgrades,net renewable energy production,supply and demand,storage state
1526,251.3692940378269,1005.9,754.5307059621731,4700.0
1527,216.55816472994948,813.25,596.6918352700505,4700.0
1528,198.77721541095636,617.0,418.2227845890436,4700.0
1529,305.1046095818058,310.1,4.9953904181942335,4700.0
1530,298.4993183402754,184.0,-114.49931834027541,4572.778535177472
1531,326.63424218488325,108.0,-218.63424218488325,4329.851599416491
1532,261.4552660543928,114.0,-147.45526605439278,4166.01241491161
1533,201.00804542281466,208.0,6.991954577185339,4173.004369488795
1534,94.69433553765276,338.0,243.30566446234724,4416.310033951143
1535,107.51949953435324,498.0,390.48050046564674,4700.0
1536,96.99058927151424,664.0,567.0094107284858,4700.0
1537,93.51849092276416,880.0,786.4815090772358,4700.0
1538,91.79014602643704,1156.0,1064.209853973563,4700.0
1539,94.3486253845123,1372.0,1277.6513746154876,4700.0
1540,87.43027161406066,1444.0,1356.5697283859392,4700.0
1541,88.72337748408275,1494.0,1405.2766225159173,4700.0
1542,145.14912090098198,1544.0,1398.8508790990181,4700.0
1543,316.47832573773076,1514.25,1197.7716742622692,4700.0
1544,273.9166235433663,1367.85,1093.9333764566336,4700.0
1545,234.78880144850723,1101.65,866.8611985514929,4700.0
1546,416.8861267974069,979.3,562.4138732025931,4700.0
1547,247.821506179725,1186.1,938.2784938202749,4700.0
1548,156.3075472472571,1685.65,1529.342452752743,4700.0
1549,138.7247851699515,1752.3,1613.5752148300485,4700.0
1550,258.0679544793585,1316.4,1058.3320455206417,4700.0
1551,193.86111938056786,772.8,578.9388806194321,4700.0
1552,190.3401444137578,545.45,355.10985558624225,4700.0
1553,286.6801783834601,488.05,201.36982161653992,4700.0
1554,341.0284004417828,446.0,104.97159955821718,4700.0
1555,282.4568889864154,412.0,129.54311101358462,4700.0
1556,279.5556237991615,424.0,144.44437620083852,4700.0
1557,130.7419284074287,436.0,305.2580715925713,4700.0
1558,86.40942244732516,418.0,331.59057755267486,4700.0
1559,96.16547460850904,400.0,303.83452539149096,4700.0
1560,96.53882605522858,370.0,273.4611739447714,4700.0
1561,92.37735688312551,310.0,217.62264311687449,4700.0
1562,100.7907280973744,236.0,135.2092719026256,4700.0
1563,100.27094452016058,128.0,27.729055479839417,4700.0
1564,94.42427501161916,96.0,1.5757249883808413,4700.0
1565,93.52036602000305,218.0,124.47963397999695,4700.0
1566,179.94234665596622,490.0,310.0576533440338,4700.0
1567,307.579708357841,804.6,497.020291642159,4700.0
1568,271.1029158286458,1150.85,879.7470841713541,4700.0
1569,175.6187930755291,1482.65,1307.031206924471,4700.0
1570,140.95967619234835,1664.65,1523.6903238076518,4700.0
1571,140.76002815084857,1742.75,1601.9899718491515,4700.0
1572,164.87419118992426,2049.45,1884.5758088100756,4700.0
1573,139.1823177272721,2474.1499999999996,2334.9676822727274,4700.0
1574,269.050519285827,2556.15,2287.0994807141733,4700.0
1575,236.32017372921902,2162.3,1925.9798262707811,4700.0
1576,228.98660471052494,1780.0,1551.013395289475,4700.0
1577,328.17674437930094,1446.65,1118.473255620699,4700.0
1578,311.13177233926444,1288.0,976.8682276607356,4700.0
1579,339.5022126789987,1156.0,816.4977873210013,4700.0
1580,258.95298361540375,994.0,735.0470163845962,4700.0
1581,107.36038061800039,858.0,750.6396193819996,4700.0
1582,88.31976876577576,724.0,635.6802312342243,4700.0
1583,99.28160790405852,564.0,464.71839209594145,4700.0
1584,96.5799371419402,394.0,297.4200628580598,4700.0
1585,84.75782300923056,272.0,187.24217699076945,4700.0
1586,77.9355195288536,154.0,76.0644804711464,4700.0
1587,75.03323194859384,180.0,104.96676805140616,4700.0
1588,82.3881829852433,312.0,229.6118170147567,4700.0
1589,92.25096039452171,416.0,323.7490396054783,4700.0
1590,159.09845433998163,564.0,404.90154566001837,4700.0
1591,322.79061909752977,751.5,428.70938090247023,4700.0
1592,216.8729666662034,1060.8,843.9270333337965,4700.0
1593,129.0713592906633,1213.4,1084.3286407093367,4700.0
1594,141.1570262261224,1310.35,1169.1929737738774,4700.0
1595,106.11209022499153,1481.8,1375.6879097750084,4700.0
1596,105.19783272076296,1581.7,1476.502167279237,4700.0
1597,152.8972161828787,1645.5,1492.6027838171212,4700.0
1598,268.1901779383462,1612.5,1344.309822061654,4700.0
1599,238.70910096645588,1517.4,1278.6908990335442,4700.0
1600,215.96663859783519,1448.5,1232.5333614021647,4700.0
1601,293.06580983570507,1460.0,1166.934190164295,4700.0
1602,452.9000527199154,1748.0,1295.0999472800845,4700.0
1603,257.445819971048,1906.0,1648.554180028952,4700.0
1604,253.13897914305483,1906.0,1652.8610208569453,4700.0
1605,119.76793486596581,1902.0,1782.2320651340342,4700.0
1606,65.88362929466129,1884.0,1818.1163707053388,4700.0
1607,88.11512159344693,1860.0,1771.884878406553,4700.0
1608,90.61684521011074,1826.0,1735.3831547898892,4700.0
1609,78.96778406486828,1806.0,1727.0322159351317,4700.0
1610,74.14143121612206,1780.0,1705.858568783878,4700.0
1611,73.5325378232442,1710.0,1636.4674621767558,4700.0
1612,82.56757207060542,1550.0,1467.4324279293946,4700.0
1613,85.0983518765542,1226.0,1140.9016481234457,4700.0
1614,153.4735548337075,1046.0,892.5264451662924,4700.0
1615,300.673393556186,818.65,517.976606443814,4700.0
1616,315.68208129607825,786.3,470.6179187039217,4700.0
1617,209.72001791149427,946.85,737.1299820885058,4700.0
1618,233.35743151979383,1126.3,892.9425684802061,4700.0
1619,117.82475682540924,1335.65,1217.825243174591,4700.0
1620,112.94961825056544,1603.35,1490.4003817494345,4700.0
1621,110.56126494285779,1866.7,1756.1387350571422,4700.0
1622,206.65750697575908,2128.4,1921.742493024241,4700.0
1623,154.32558088810134,2126.65,1972.3244191118988,4700.0
1624,218.85593178514014,1904.95,1686.0940682148598,4700.0
1625,295.1305191108046,1526.7,1231.5694808891953,4700.0
1626,346.53354679346177,1310.0,963.4664532065383,4700.0
1627,309.8973047684743,936.0,626.1026952315257,4700.0
1628,576.8003834505736,682.0,105.19961654942642,4700.0
1629,269.8473197695922,628.0,358.1526802304078,4700.0
1630,180.69116008049298,596.0,415.308839919507,4700.0
1631,88.87937811337935,498.0,409.12062188662065,4700.0
1632,80.91840583148965,378.0,297.0815941685104,4700.0
1633,89.24570674443873,266.0,176.75429325556127,4700.0
1634,84.11220867246874,210.0,125.88779132753126,4700.0
1635,87.03389783503235,220.0,132.96610216496765,4700.0
1636,85.21633907335588,328.0,242.78366092664413,4700.0
1637,79.6458425960252,568.0,488.3541574039748,4700.0
1638,199.23769073123458,818.0,618.7623092687654,4700.0
1639,199.4759904447533,1062.45,862.9740095552468,4700.0
1640,383.30781191946903,1221.5,838.192188080531,4700.0
1641,686.4122174425388,1450.9,764.4877825574613,4700.0
1642,229.59092533051142,1932.7,1703.1090746694886,4700.0
1643,231.92706681990558,2183.7,1951.7729331800942,4700.0
1644,233.81052849919678,2274.9,2041.0894715008033,4700.0
1645,207.77729301241766,2201.3,1993.5227069875825,4700.0
1646,234.09275525369384,2090.85,1856.757244746306,4700.0
1647,347.50923527510815,2027.2,1679.6907647248918,4700.0
1648,261.7523662380539,1939.45,1677.6976337619462,4700.0
1649,284.8644139149594,1848.1,1563.2355860850405,4700.0
1650,313.1466377767482,1794.0,1480.8533622232517,4700.0
1651,281.6684497975808,1730.0,1448.3315502024193,4700.0
1652,174.5388587281573,1640.0,1465.4611412718427,4700.0
1653,177.26668184173596,1590.0,1412.733318158264,4700.0
1654,96.42201704283599,1576.0,1479.577982957164,4700.0
1655,111.35096181053112,1572.0,1460.649038189469,4700.0
1656,78.18998259498616,1578.0,1499.810017405014,4700.0
1657,69.58992744230106,1602.0,1532.4100725576989,4700.0
1658,69.80914136531602,1624.0,1554.190858634684,4700.0
1659,72.68296837689853,1630.0,1557.3170316231015,4700.0
1660,73.11093477289093,1630.0,1556.889065227109,4700.0
1661,71.67911331792118,1596.0,1524.3208866820787,4700.0
1662,206.86864591513338,1544.0,1337.1313540848666,4700.0
1663,241.16543884051163,1460.3,1219.1345611594884,4700.0
1664,242.18547140993257,1453.4,1211.2145285900674,4700.0
1665,141.482175965212,1845.9,1704.417824034788,4700.0
1666,123.58493826450083,2151.85,2028.265061735499,4700.0
1667,103.97594189529077,2044.15,1940.1740581047093,4700.0
1668,124.49027559032433,1731.5,1607.0097244096758,4700.0
1669,171.66040656592034,1445.95,1274.2895934340797,4700.0
1670,158.2017148465951,1338.8,1180.598285153405,4700.0
1671,257.92123892680905,1179.25,921.3287610731909,4700.0
1672,336.0168886523076,1243.0,906.9831113476923,4700.0
1673,274.40419536403306,1528.05,1253.645804635967,4700.0
1674,444.23734104191936,1768.0,1323.7626589580807,4700.0
1675,272.54588534159114,1884.0,1611.4541146584088,4700.0
1676,179.42155686338248,1934.0,1754.5784431366176,4700.0
1677,164.19532140179194,1970.0,1805.804678598208,4700.0
1678,83.64337653238192,1982.0,1898.3566234676182,4700.0
1679,78.94152823289426,1980.0,1901.0584717671059,4700.0
1680,305.2772043287302,1956.0,1650.7227956712698,4700.0
1681,65.10077565705697,1878.0,1812.899224342943,4700.0
1682,62.675036171745745,1740.0,1677.3249638282543,4700.0
1683,64.39058548845473,1530.0,1465.6094145115453,4700.0
1684,68.08896677024904,1458.0,1389.911033229751,4700.0
1685,72.18376814578347,1494.0,1421.8162318542165,4700.0
1686,175.46590175080186,1496.0,1320.5340982491982,4700.0
1687,273.56950368433934,1452.1,1178.5304963156605,4700.0
1688,199.13505896467544,1451.25,1252.1149410353246,4700.0
1689,154.7920612833857,1620.1,1465.3079387166142,4700.0
1690,166.35129287917405,1914.8,1748.448707120826,4700.0
1691,117.4049836289185,2289.35,2171.9450163710812,4700.0
1692,140.7662169860967,2510.75,2369.983783013903,4700.0
1693,156.58710578517955,2610.75,2454.1628942148204,4700.0
1694,280.48760999188414,2686.5,2406.0123900081157,4700.0
1695,190.45029626501844,2308.6,2118.1497037349814,4700.0
1696,156.1202285345504,2037.5,1881.3797714654497,4700.0
1697,196.98439123946687,1982.0,1785.015608760533,4700.0
1698,271.52189004724784,1982.0,1710.4781099527522,4700.0
1699,233.58214693393677,1982.0,1748.4178530660633,4700.0
1700,253.80633790906825,1982.0,1728.1936620909319,4700.0
1701,130.58190160961556,1980.0,1849.4180983903843,4700.0
1702,132.06978213795344,1968.0,1835.9302178620464,4700.0
1703,79.53847030769398,1960.0,1880.461529692306,4700.0
1704,144.91532061942934,1956.0,1811.0846793805706,4700.0
1705,86.9056720445041,1966.0,1879.0943279554958,4700.0
1706,86.82489248402516,1978.0,1891.1751075159748,4700.0
1707,69.52753701768663,1982.0,1912.4724629823133,4700.0
1708,75.73736380956953,1978.0,1902.2626361904304,4700.0
1709,54.12331680369559,1968.0,1913.8766831963044,4700.0
1710,111.76185754317297,1956.0,1844.238142456827,4700.0
1711,295.7137969522218,1995.25,1699.5362030477781,4700.0
1712,300.1974814121307,2126.6,1826.4025185878693,4700.0
1713,174.59510217001542,2331.85,2157.2548978299847,4700.0
1714,179.51469094924005,2581.9,2402.38530905076,4700.0
1715,257.4350912118764,2694.6,2437.1649087881233,4700.0
1716,168.1356520606671,2504.3,2336.1643479393333,4700.0
1717,81.63538950085356,2529.65,2448.0146104991463,4700.0
1718,201.889397116235,2354.15,2152.260602883765,4700.0
1719,145.22693211832174,1900.0,1754.7730678816783,4700.0
1720,149.00311506604888,1721.5,1572.4968849339512,4700.0
1721,284.36738872689443,1544.15,1259.7826112731057,4700.0
1722,465.23774723707936,1398.0,932.7622527629206,4700.0
1723,272.11929724622263,1428.0,1155.8807027537773,4700.0
1724,304.1685263889781,1572.0,1267.831473611022,4700.0
1725,144.20947184033048,1726.0,1581.7905281596695,4700.0
1726,86.00680577324567,1830.0,1743.9931942267544,4700.0
1727,55.99469857305316,1852.0,1796.0053014269467,4700.0
1728,52.18436802313833,1866.0,1813.8156319768616,4700.0
1729,52.914408764603664,1866.0,1813.0855912353964,4700.0
1730,49.71579963233283,1864.0,1814.2842003676672,4700.0
1731,48.555012446119896,1862.0,1813.44498755388,4700.0
1732,44.61488507760161,1872.0,1827.3851149223983,4700.0
1733,36.93465665198334,1876.0,1839.0653433480168,4700.0
1734,124.45017111525866,1896.0,1771.5498288847414,4700.0
1735,271.34501060089656,1970.2,1698.8549893991035,4700.0
1736,606.8871881301069,2223.3,1616.4128118698932,4700.0
1737,273.5441982566557,2547.25,2273.705801743344,4700.0
1738,118.11146190977612,2899.65,2781.538538090224,4700.0
1739,72.18084941183741,3061.25,2989.0691505881628,4700.0
1740,70.16221597331912,3073.0,3002.8377840266808,4700.0
1741,86.47959308341976,2948.05,2861.5704069165804,4700.0
1742,206.11681664671212,2733.7,2527.5831833532875,4700.0
1743,130.32573354391133,2323.8,2193.474266456089,4700.0
1744,144.78845198080114,1812.7,1667.911548019199,4700.0
1745,239.95594767767884,1528.45,1288.4940523223213,4700.0
1746,310.97739085771553,1380.0,1069.0226091422844,4700.0
1747,215.2857774334433,1306.0,1090.7142225665566,4700.0
1748,209.18674270853688,1220.0,1010.8132572914631,4700.0
1749,90.20855401729708,1092.0,1001.791445982703,4700.0
1750,87.35943904186537,1056.0,968.6405609581346,4700.0
1751,80.81173880683401,1002.0,921.188261193166,4700.0
1752,78.72395869683223,996.0,917.2760413031677,4700.0
1753,68.4315438694177,1064.0,995.5684561305823,4700.0
1754,67.9108934527379,1356.0,1288.0891065472622,4700.0
1755,79.58529740881454,1678.0,1598.4147025911855,4700.0
1756,78.02323849740927,1852.0,1773.9767615025908,4700.0
1757,75.13130944148953,1922.0,1846.8686905585105,4700.0
1758,138.02055721746353,1924.0,1785.9794427825364,4700.0
1759,317.6718045712258,2004.6,1686.9281954287742,4700.0
1760,192.30510469425576,2230.45,2038.144895305744,4700.0
1761,248.9039039422176,2488.15,2239.2460960577823,4700.0
1762,156.51117633880793,2643.45,2486.9388236611917,4700.0
1763,115.60206306212038,2719.25,2603.6479369378794,4700.0
1764,136.84310235337227,2672.35,2535.5068976466277,4700.0
1765,165.29652955151204,2666.55,2501.2534704484883,4700.0
1766,263.8216407116883,2597.55,2333.728359288312,4700.0
1767,179.26611737802185,2283.35,2104.083882621978,4700.0
1768,150.91391099243847,1924.9,1773.9860890075615,4700.0
1769,233.42148173930397,1670.9,1437.478518260696,4700.0
1770,302.3092274006729,1492.0,1189.6907725993271,4700.0
1771,667.6120796988623,1334.0,666.3879203011377,4700.0
1772,241.2364654428761,1088.0,846.7635345571239,4700.0
1773,122.81908728140925,968.0,845.1809127185908,4700.0
1774,76.26661639943262,890.0,813.7333836005673,4700.0
1775,71.11372463485152,826.0,754.8862753651484,4700.0
1776,75.1659742619826,734.0,658.8340257380174,4700.0
1777,59.89848995788235,560.0,500.10151004211764,4700.0
1778,55.700683713521144,432.0,376.29931628647887,4700.0
1779,54.911608356930664,324.0,269.0883916430693,4700.0
1780,58.002692848074716,282.0,223.99730715192527,4700.0
1781,59.71154790076962,456.0,396.28845209923037,4700.0
1782,112.65511405642673,656.0,543.3448859435732,4700.0
1783,276.04656503622164,746.3,470.2534349637783,4700.0
1784,215.53009247154745,802.9,587.3699075284526,4700.0
1785,180.94244410685113,621.65,440.7075558931489,4700.0
1786,160.59650149063856,365.5,204.90349850936144,4700.0
1787,206.8018852599464,471.2,264.3981147400536,4700.0
1788,276.6882435355403,780.75,504.0617564644597,4700.0
1789,164.76612426301006,792.45,627.68387573699,4700.0
1790,321.4999156714454,829.3,507.80008432855453,4700.0
1791,222.3466723880512,955.0,732.6533276119488,4700.0
1792,209.90591183145324,1043.05,833.1440881685467,4700.0
1793,351.4793637435355,1022.4,670.9206362564645,4700.0
1794,596.5272272778236,1044.0,447.4727727221764,4700.0
1795,305.643401437699,1088.0,782.356598562301,4700.0
1796,283.0103883347354,1128.0,844.9896116652646,4700.0
1797,179.58750081998625,1070.0,890.4124991800138,4700.0
1798,109.2230968184731,1050.0,940.7769031815269,4700.0
1799,109.50717227535958,1112.0,1002.4928277246404,4700.0
1800,113.32584982287935,1160.0,1046.6741501771207,4700.0
1801,90.3443812343867,1182.0,1091.6556187656133,4700.0
1802,93.09656253022281,1270.0,1176.9034374697771,4700.0
1803,84.62360919488,1362.0,1277.37639080512,4700.0
1804,83.44294317269791,1388.0,1304.5570568273022,4700.0
1805,78.41040117592738,1438.0,1359.5895988240727,4700.0
1806,248.4593817390931,1504.1,1255.6406182609069,4700.0
1807,193.93022159478315,1572.8,1378.8697784052167,4700.0
1808,207.14284510689984,1630.95,1423.8071548931002,4700.0
1809,252.9864435636268,1672.6,1419.613556436373,4700.0
1810,249.90248741476506,1664.8,1414.8975125852348,4700.0
1811,218.8321460264001,1851.5,1632.6678539736,4700.0
1812,293.00908722416347,2017.6,1724.5909127758364,4700.0
1813,239.47859566726353,2151.45,1911.9714043327363,4700.0
1814,324.08780627341406,2135.0,1810.9121937265859,4700.0
1815,306.30038360335146,2012.65,1706.3496163966486,4700.0
1816,219.9693176737857,1803.7,1583.7306823262143,4700.0
1817,235.08086590384085,1464.45,1229.369134096159,4700.0
1818,295.35876211761337,1220.0,924.6412378823866,4700.0
1819,288.37379131465707,1044.0,755.6262086853429,4700.0
1820,175.25414578082984,932.0,756.7458542191702,4700.0
1821,192.49394486492267,914.0,721.5060551350773,4700.0
1822,138.08995015870636,922.0,783.9100498412936,4700.0
1823,150.23292736178638,868.0,717.7670726382137,4700.0
1824,98.19464656043387,750.0,651.8053534395661,4700.0
1825,80.25070385139408,648.0,567.7492961486059,4700.0
1826,85.74744987892494,652.0,566.252550121075,4700.0
1827,87.25853801419063,630.0,542.7414619858093,4700.0
1828,89.05926606659986,612.0,522.9407339334001,4700.0
1829,88.3758692802945,556.0,467.6241307197055,4700.0
1830,195.52362987976477,500.0,304.47637012023523,4700.0
1831,189.13574762116568,472.8,283.66425237883436,4700.0
1832,180.5413443363194,468.3,287.7586556636806,4700.0
1833,176.55286080664334,493.8,317.2471391933567,4700.0
1834,131.95661167518693,557.4,425.44338832481304,4700.0
1835,229.1602825134466,602.8,373.63971748655337,4700.0
1836,245.15390812212277,685.1,439.9460918778773,4700.0
1837,299.7980588124838,643.45,343.65194118751623,4700.0
1838,180.08739737793263,476.75,296.66260262206737,4700.0
1839,266.67349266648523,318.05,51.37650733351478,4700.0
1840,236.9045883782205,204.10000000000002,-32.80458837822047,4663.550457357533
1841,290.8519085196537,134.4,-156.4519085196537,4489.715003446806
1842,447.26633424472664,134.0,-313.26633424472664,4141.641298730443
1843,265.4849426692634,142.0,-123.48494266926338,4004.435806875706
1844,214.8180161795319,148.0,-66.8180161795319,3930.193566676226
1845,220.8070986892857,174.0,-46.80709868928571,3878.1856792436865
1846,124.17997820296463,244.0,119.82002179703537,3998.0057010407218
1847,100.60672609132746,314.0,213.39327390867254,4211.398974949394
1848,77.05015075806043,354.0,276.94984924193955,4488.348824191334
1849,75.8910607354079,354.0,278.1089392645921,4700.0
1850,69.39718496188136,376.0,306.60281503811865,4700.0
1851,68.47620744551907,454.0,385.5237925544809,4700.0
1852,66.6173667290277,538.0,471.3826332709723,4700.0
1853,67.52602126436481,564.0,496.47397873563517,4700.0
1854,100.72447738147947,598.0,497.27552261852054,4700.0
1855,327.2255787736971,655.1,327.8744212263029,4700.0
1856,196.10693721345265,794.75,598.6430627865474,4700.0
1857,113.01431820348341,1025.95,912.9356817965166,4700.0
1858,167.16794274712566,1112.85,945.6820572528743,4700.0
1859,81.43571520296925,1219.05,1137.6142847970307,4700.0
1860,69.82572395143242,1251.1,1181.2742760485676,4700.0
1861,89.70479853798965,1144.75,1055.0452014620103,4700.0
1862,221.04372658729966,1030.25,809.2062734127003,4700.0
1863,162.94394316120423,864.0,701.0560568387957,4700.0
1864,309.0449143460532,807.2,498.15508565394686,4700.0
1865,262.6604149197722,868.2,605.5395850802279,4700.0
1866,319.4197186689674,952.0,632.5802813310327,4700.0
1867,257.56379811563505,996.0,738.4362018843649,4700.0
1868,265.24719481361313,908.0,642.7528051863869,4700.0
1869,118.31489120191327,814.0,695.6851087980867,4700.0
1870,94.76049037049654,744.0,649.2395096295035,4700.0
1871,97.83088277376996,788.0,690.16911722623,4700.0
1872,89.77030225167826,822.0,732.2296977483218,4700.0
1873,83.51391907161656,826.0,742.4860809283834,4700.0
1874,79.53578753406893,716.0,636.464212465931,4700.0
1875,73.52604101409207,704.0,630.473958985908,4700.0
1876,69.2630225186069,710.0,640.7369774813931,4700.0
1877,69.68430737390312,668.0,598.3156926260968,4700.0
1878,129.879499296301,592.0,462.120500703699,4700.0
1879,262.58516205679007,524.55,261.9648379432099,4700.0
1880,282.4726278457373,587.6,305.12737215426273,4700.0
1881,432.9838477127674,639.15,206.1661522872326,4700.0
1882,150.31418667532628,819.1,668.7858133246738,4700.0
1883,233.0477639813559,978.6,745.5522360186442,4700.0
1884,187.4705454471309,1157.3,969.829454552869,4700.0
1885,158.6626987392952,1252.2,1093.537301260705,4700.0
1886,256.68261680157053,1338.4,1081.7173831984296,4700.0
1887,235.47216283611,1309.35,1073.87783716389,4700.0
1888,193.95905128502443,1202.4,1008.4409487149757,4700.0
1889,287.76865401576663,1176.5,888.7313459842334,4700.0
1890,346.1548663291815,1274.0,927.8451336708185,4700.0
1891,285.2682466806052,1280.0,994.7317533193948,4700.0
1892,274.24833256777504,1322.0,1047.751667432225,4700.0
1893,115.61297611058563,1384.0,1268.3870238894144,4700.0
1894,68.03115826819749,1400.0,1331.9688417318025,4700.0
1895,84.67462089911295,1354.0,1269.325379100887,4700.0
1896,85.4845853835581,1394.0,1308.5154146164418,4700.0
1897,87.76323810175677,1422.0,1334.2367618982432,4700.0
1898,82.84011299737986,1414.0,1331.15988700262,4700.0
1899,79.070056400852,1326.0,1246.929943599148,4700.0
1900,80.34325243878062,1302.0,1221.6567475612194,4700.0
1901,74.96956265810977,1186.0,1111.0304373418903,4700.0
1902,162.2259977673205,1156.0,993.7740022326795,4700.0
1903,320.7260086796339,1084.85,764.123991320366,4700.0
1904,211.76126754774725,974.1,762.3387324522528,4700.0
1905,191.3737992630514,831.2,639.8262007369486,4700.0
1906,258.16526501936204,800.65,542.484734980638,4700.0
1907,300.7150836368791,799.2,498.48491636312093,4700.0
1908,187.19406125315726,740.9,553.7059387468428,4700.0
1909,175.0360554063951,620.0,444.9639445936049,4700.0
1910,261.7797816425413,477.1,215.3202183574587,4700.0
1911,219.53767184454003,521.8,302.26232815545995,4700.0
1912,208.0828992109191,606.7,398.61710078908095,4700.0
1913,277.5035623813724,700.7,423.19643761862767,4700.0
1914,283.4478928450748,818.0,534.5521071549251,4700.0
1915,277.98109657226416,908.0,630.0189034277358,4700.0
1916,221.76914469155372,918.0,696.2308553084463,4700.0
1917,110.90899173073575,952.0,841.0910082692642,4700.0
1918,75.8773473341515,1136.0,1060.1226526658486,4700.0
1919,104.78222075805668,1288.0,1183.2177792419434,4700.0
1920,311.6782749018465,1406.0,1094.3217250981534,4700.0
1921,140.34199905483712,1544.0,1403.658000945163,4700.0
1922,120.10067051011866,1628.0,1507.8993294898814,4700.0
1923,121.07955254609402,1650.0,1528.920447453906,4700.0
1924,358.0950106981433,1648.0,1289.9049893018566,4700.0
1925,113.30232102137256,1654.0,1540.6976789786274,4700.0
1926,160.22401960513318,1696.0,1535.7759803948668,4700.0
1927,332.97412250938066,1759.0,1426.0258774906192,4700.0
1928,242.45831022007636,1910.3,1667.8416897799236,4700.0
1929,144.54808666491755,2033.4,1888.8519133350826,4700.0
1930,173.7536668607568,2073.9,1900.1463331392433,4700.0
1931,206.38270962292808,1862.65,1656.267290377072,4700.0
1932,201.8609062675096,1753.2,1551.3390937324905,4700.0
1933,160.47060214051837,1818.7,1658.2293978594817,4700.0
1934,273.626815037424,1714.05,1440.423184962576,4700.0
1935,213.74467677668667,1810.75,1597.0053232233133,4700.0
1936,263.36703999506324,1764.3,1500.9329600049368,4700.0
1937,357.29574281769465,1600.3,1243.0042571823053,4700.0
1938,437.5860097119787,1488.0,1050.4139902880213,4700.0
1939,334.4497361474568,1474.0,1139.5502638525431,4700.0
1940,318.38739030161656,1486.0,1167.6126096983835,4700.0
1941,182.8367025000274,1506.0,1323.1632974999725,4700.0
1942,88.97197140687746,1522.0,1433.0280285931226,4700.0
1943,115.8285705403236,1488.0,1372.1714294596763,4700.0
1944,101.35829987863383,1462.0,1360.6417001213663,4700.0
1945,93.93331527210935,1444.0,1350.0666847278906,4700.0
1946,91.03928678512648,1412.0,1320.9607132148735,4700.0
1947,88.36610138818514,1320.0,1231.6338986118149,4700.0
1948,97.62310760499065,1216.0,1118.3768923950092,4700.0
1949,96.20493089474036,1168.0,1071.7950691052597,4700.0
1950,160.0857406968396,1050.45,890.3642593031605,4700.0
1951,337.9607139045896,1062.35,724.3892860954103,4700.0
1952,294.1198023434348,1497.45,1203.3301976565654,4700.0
1953,181.97323841793806,2050.55,1868.576761582062,4700.0
1954,264.43830050085023,2132.1499999999996,1867.7116994991493,4700.0
1955,173.92275910534858,2094.0,1920.0772408946514,4700.0
1956,175.71050385249634,2059.05,1883.3394961475037,4700.0
1957,148.26087945587508,1975.0,1826.739120544125,4700.0
1958,256.8759998347051,1808.1000000000001,1551.224000165295,4700.0
1959,165.9812381039162,1179.3,1013.3187618960837,4700.0
1960,190.20915771290524,681.5,491.29084228709473,4700.0
1961,343.52598212850984,430.7,87.17401787149015,4700.0
1962,359.60895662212783,412.0,52.391043377872165,4700.0
1963,402.3519038848748,482.0,79.64809611512521,4700.0
1964,302.41070073599826,588.0,285.58929926400174,4700.0
1965,150.99012812983347,764.0,613.0098718701665,4700.0
1966,112.7227609099696,906.0,793.2772390900304,4700.0
1967,127.40064438925202,1004.0,876.599355610748,4700.0
1968,115.48664339417041,1026.0,910.5133566058296,4700.0
1969,88.01693090377118,1050.0,961.9830690962289,4700.0
1970,91.14606635895984,1076.0,984.8539336410402,4700.0
1971,93.98296765041121,1094.0,1000.0170323495888,4700.0
1972,90.36471806932826,1118.0,1027.6352819306717,4700.0
1973,86.98449120217073,1140.0,1053.0155087978292,4700.0
1974,206.12824077076652,1192.35,986.2217592292334,4700.0
1975,251.28934466404795,1422.35,1171.0606553359519,4700.0
1976,386.6821102953519,1927.9,1541.2178897046483,4700.0
1977,474.83275534040195,2304.3999999999996,1829.5672446595977,4700.0
1978,191.49579437573288,2375.95,2184.454205624267,4700.0
1979,138.96356309378902,2258.85,2119.8864369062107,4700.0
1980,167.900268175932,2428.15,2260.249731824068,4700.0
1981,120.09782786631106,2595.3,2475.202172133689,4700.0
1982,132.97224309294077,2529.55,2396.577756907059,4700.0
1983,166.1584999290332,2419.5,2253.341500070967,4700.0
1984,203.35145167241575,2137.4,1934.0485483275843,4700.0
1985,237.64922508411462,1916.6,1678.9507749158852,4700.0
1986,257.02923211064535,1778.0,1520.9707678893546,4700.0
1987,257.51499438552037,1714.0,1456.4850056144796,4700.0
1988,203.31735362792458,1594.0,1390.6826463720754,4700.0
1989,198.35229044426163,1480.0,1281.6477095557384,4700.0
1990,113.7353250198306,1412.0,1298.2646749801695,4700.0
1991,130.713904742713,1376.0,1245.286095257287,4700.0
1992,140.86965851706938,1326.0,1185.1303414829306,4700.0
1993,104.90841693864968,1206.0,1101.0915830613503,4700.0
1994,106.60934177261274,1080.0,973.3906582273872,4700.0
1995,96.88821115303307,1050.0,953.1117888469669,4700.0
1996,101.72249226046512,1020.0,918.2775077395349,4700.0
1997,101.55139953405464,982.0,880.4486004659453,4700.0
1998,244.1370036032194,946.9,702.7629963967806,4700.0
1999,261.15633316349096,989.75,728.5936668365091,4700.0
2000,219.71983218532276,1228.25,1008.5301678146773,4700.0
2001,201.12942245241788,1511.7,1310.5705775475822,4700.0
2002,104.78743251099587,1687.0,1582.2125674890042,4700.0
2003,90.01595801680436,1800.55,1710.5340419831955,4700.0
